Summary

-------character entropy-------
anticipate—the: entropy = 3.492238643878754, entropy normalised = 0.24944561741991098
waylayings: entropy = 1.902216050066526, entropy normalised = 0.19022160500665258
subjected.: entropy = 1.901267657872427, entropy normalised = 0.1901267657872427
foreseen,: entropy = 2.3479687913396026, entropy normalised = 0.26088542125995584
reflected,: entropy = 2.391782730326026, entropy normalised = 0.23917827303260258
investigations: entropy = 3.467722494568779, entropy normalised = 0.24769446389776992
frequent: entropy = 1.826566827959058, entropy normalised = 0.22832085349488224
absences: entropy = 1.9746628226705432, entropy normalised = 0.2468328528338179
night,: entropy = 1.2648726409937106, entropy normalised = 0.2108121068322851
hailed: entropy = 1.5041301771440991, entropy normalised = 0.25068836285734986
aids: entropy = 0.955020812365946, entropy normalised = 0.2387552030914865
success,: entropy = 1.6028469407737964, entropy normalised = 0.20035586759672455
ruses,: entropy = 1.3258064335157078, entropy normalised = 0.22096773891928465
afford: entropy = 1.2218868089363333, entropy normalised = 0.20364780148938888
opportunity: entropy = 2.3513720222725323, entropy normalised = 0.21376109293386658
police,: entropy = 1.4201438993637414, entropy normalised = 0.20287769990910592
sooner: entropy = 1.6379881021875615, entropy normalised = 0.27299801703126025
impress: entropy = 1.571893389371043, entropy normalised = 0.22455619848157757
fact,: entropy = 0.9549517305754891, entropy normalised = 0.19099034611509783
arrive—the: entropy = 2.373730874382535, entropy normalised = 0.2373730874382535
felt,: entropy = 1.0984166465336664, entropy normalised = 0.2196833293067333
train: entropy = 1.3322686505881576, entropy normalised = 0.2664537301176315
thought,: entropy = 1.7013491965801548, entropy normalised = 0.21266864957251935
pains: entropy = 1.1333875529365078, entropy normalised = 0.22667751058730157
detailing: entropy = 2.1967157689024366, entropy normalised = 0.2440795298780485
concerning: entropy = 2.2788124961325034, entropy normalised = 0.22788124961325035
invariable: entropy = 2.2600396233700857, entropy normalised = 0.22600396233700856
action: entropy = 1.5043469158523692, entropy normalised = 0.2507244859753949
searches: entropy = 2.094676945355333, entropy normalised = 0.2618346181694166
concealed—I: entropy = 2.254676212054196, entropy normalised = 0.20497056473219963
necessarily: entropy = 2.6614885365662357, entropy normalised = 0.24195350332420326
pass: entropy = 0.8551125571881554, entropy normalised = 0.21377813929703884
Minister.: entropy = 1.988522887826332, entropy normalised = 0.2209469875362591
imperatively: entropy = 2.6581748819386917, entropy normalised = 0.22151457349489098
lead: entropy = 1.014154449879943, entropy normalised = 0.25353861246998577
despise: entropy = 1.7633497905507118, entropy normalised = 0.25190711293581597
concealment.: entropy = 2.7608401771589395, entropy normalised = 0.23007001476324496
weak: entropy = 0.7920274687791605, entropy normalised = 0.19800686719479013
intricate: entropy = 2.403534319037697, entropy normalised = 0.26705936878196634
recess: entropy = 1.5853398366397824, entropy normalised = 0.2642233061066304
hotel: entropy = 1.3649317159357657, entropy normalised = 0.27298634318715315
commonest: entropy = 2.118518835266707, entropy normalised = 0.23539098169630077
closets: entropy = 1.74278715412823, entropy normalised = 0.24896959344689001
probes,: entropy = 1.4005198104314012, entropy normalised = 0.2000742586330573
gimlets,: entropy = 1.6963939985965641, entropy normalised = 0.21204924982457052
microscopes: entropy = 2.378027199685823, entropy normalised = 0.21618429088052935
driven,: entropy = 1.4759087720806794, entropy normalised = 0.2108441102972399
simplicity,: entropy = 2.075664684519357, entropy normalised = 0.18869678950175972
deliberately: entropy = 2.9210798590668197, entropy normalised = 0.24342332158890165
induced: entropy = 1.5347842681770636, entropy normalised = 0.21925489545386623
choice.: entropy = 1.457454762022713, entropy normalised = 0.20820782314610184
remember,: entropy = 2.032357193388451, entropy normalised = 0.22581746593205013
perhaps,: entropy = 1.6600639226967773, entropy normalised = 0.20750799033709716
desperately: entropy = 2.7395372792051305, entropy normalised = 0.24904884356410276
interview,: entropy = 2.337377132568564, entropy normalised = 0.2337377132568564
troubled: entropy = 1.7732327811165591, entropy normalised = 0.2216540976395699
merriment: entropy = 2.29809369810237, entropy normalised = 0.2553437442335966
well.: entropy = 0.9043836268630997, entropy normalised = 0.18087672537261995
fallen: entropy = 1.4033072051376512, entropy normalised = 0.23388453418960853
convulsions.”: entropy = 2.3874913602725334, entropy normalised = 0.18365318155942564
material: entropy = 2.0346556279257566, entropy normalised = 0.2543319534907196
world,”: entropy = 1.0929009579586173, entropy normalised = 0.15612870827980246
“abounds: entropy = 1.4670958133319105, entropy normalised = 0.18338697666648882
strict: entropy = 1.4784738885782893, entropy normalised = 0.24641231476304823
analogies: entropy = 2.2288047041879597, entropy normalised = 0.24764496713199552
immaterial;: entropy = 2.4408419929942897, entropy normalised = 0.22189472663584453
color: entropy = 1.0847434111774268, entropy normalised = 0.21694868223548536
truth: entropy = 1.224986390241269, entropy normalised = 0.2449972780482538
rhetorical: entropy = 2.493267923078305, entropy normalised = 0.24932679230783047
dogma,: entropy = 1.0677639212442707, entropy normalised = 0.17796065354071178
metaphor,: entropy = 2.03008333541863, entropy normalised = 0.22556481504651446
simile,: entropy = 1.5427978811227874, entropy normalised = 0.22039969730325534
strengthen: entropy = 2.6859984020550844, entropy normalised = 0.2685998402055084
argument,: entropy = 1.928515676509428, entropy normalised = 0.21427951961215866
embellish: entropy = 2.0539188246887337, entropy normalised = 0.22821320274319262
description.: entropy = 2.6717470282704525, entropy normalised = 0.22264558568920437
vis: entropy = 0.5619162633582393, entropy normalised = 0.1873054211194131
inertiæ,: entropy = 1.789055790528055, entropy normalised = 0.22363197381600688
seems: entropy = 1.353411246552596, entropy normalised = 0.2706822493105192
identical: entropy = 2.230851908208759, entropy normalised = 0.24787243424541763
physics: entropy = 1.3059280589577904, entropy normalised = 0.18656115127968434
metaphysics.: entropy = 2.4539337643307704, entropy normalised = 0.20449448036089754
former,: entropy = 1.4710583051240558, entropy normalised = 0.2101511864462937
body: entropy = 0.6389927462111552, entropy normalised = 0.1597481865527888
motion: entropy = 1.4962243018693464, entropy normalised = 0.2493707169782244
smaller: entropy = 1.614884022585661, entropy normalised = 0.2306977175122373
subsequent: entropy = 2.167645671057478, entropy normalised = 0.2167645671057478
momentum: entropy = 1.7528251293041528, entropy normalised = 0.2191031411630191
commensurate: entropy = 2.8700106430831993, entropy normalised = 0.23916755359026662
difficulty,: entropy = 1.9336912812664195, entropy normalised = 0.1757901164787654
latter,: entropy = 1.7828537483948486, entropy normalised = 0.2546933926278355
intellects: entropy = 2.615551344813653, entropy normalised = 0.2615551344813653
vaster: entropy = 1.4926437656573412, entropy normalised = 0.2487739609428902
forcible,: entropy = 1.7637225236327518, entropy normalised = 0.19596916929252797
constant,: entropy = 2.160963270374041, entropy normalised = 0.24010703004156012
eventful: entropy = 1.8351553814283803, entropy normalised = 0.22939442267854754
movements: entropy = 2.1541020409268534, entropy normalised = 0.23934467121409483
inferior: entropy = 2.0055209578451514, entropy normalised = 0.2506901197306439
grade,: entropy = 1.2679403010239487, entropy normalised = 0.21132338350399146
moved,: entropy = 1.130300602421725, entropy normalised = 0.18838343373695418
embarrassed: entropy = 2.635502990918874, entropy normalised = 0.23959118099262489
full: entropy = 0.6378904533916356, entropy normalised = 0.1594726133479089
hesitation: entropy = 2.778392783966629, entropy normalised = 0.2778392783966629
steps: entropy = 1.2600192982815113, entropy normalised = 0.25200385965630223
progress.: entropy = 1.8401831634803414, entropy normalised = 0.20446479594226016
Again:: entropy = 0.9093715813121799, entropy normalised = 0.15156193021869666
noticed: entropy = 1.7851600959552647, entropy normalised = 0.2550228708507521
street: entropy = 1.8302150907830423, entropy normalised = 0.3050358484638404
signs,: entropy = 1.1988864639962962, entropy normalised = 0.19981441066604935
shop-doors,: entropy = 2.1497704457531506, entropy normalised = 0.19543367688665006
attractive: entropy = 2.5386567762420156, entropy normalised = 0.25386567762420154
attention?”: entropy = 2.6367963220632604, entropy normalised = 0.2397087565512055
thought,”: entropy = 1.7130993656401645, entropy normalised = 0.19034437396001827
puzzles,”: entropy = 1.1667289134424816, entropy normalised = 0.12963654593805352
resumed,: entropy = 1.7774577433901941, entropy normalised = 0.22218221792377427
“which: entropy = 0.9816212593979287, entropy normalised = 0.16360354323298812
map.: entropy = 0.5703270637838219, entropy normalised = 0.14258176594595548
party: entropy = 1.0197526905057925, entropy normalised = 0.2039505381011585
playing: entropy = 1.2794902290707328, entropy normalised = 0.18278431843867612
requires: entropy = 1.8513513388209768, entropy normalised = 0.2314189173526221
word—the: entropy = 1.735720072824978, entropy normalised = 0.21696500910312225
name: entropy = 1.0412614399216562, entropy normalised = 0.26031535998041405
town,: entropy = 1.0524930462605684, entropy normalised = 0.21049860925211367
river,: entropy = 1.2612910605402912, entropy normalised = 0.2102151767567152
state: entropy = 1.5033824959011564, entropy normalised = 0.30067649918023126
empire—any: entropy = 2.1311841934200717, entropy normalised = 0.21311841934200718
word,: entropy = 0.8987509988439075, entropy normalised = 0.1797501997687815
motley: entropy = 1.366435911254033, entropy normalised = 0.22773931854233884
perplexed: entropy = 1.9345986830218656, entropy normalised = 0.21495540922465173
chart.: entropy = 1.242485969464662, entropy normalised = 0.207080994910777
novice: entropy = 1.358463500704084, entropy normalised = 0.22641058345068066
generally: entropy = 2.076699850943224, entropy normalised = 0.23074442788258043
seeks: entropy = 1.2548636554917156, entropy normalised = 0.2509727310983431
embarrass: entropy = 2.0792190709548044, entropy normalised = 0.2310243412172005
opponents: entropy = 2.1820970534491524, entropy normalised = 0.24245522816101694
minutely: entropy = 1.7569001291954498, entropy normalised = 0.21961251614943123
lettered: entropy = 2.3304273118210066, entropy normalised = 0.2913034139776258
names;: entropy = 1.2959710566699925, entropy normalised = 0.2159951761116654
adept: entropy = 1.2435162852952621, entropy normalised = 0.24870325705905244
selects: entropy = 1.8458137729059523, entropy normalised = 0.26368768184370744
stretch,: entropy = 1.932099905399388, entropy normalised = 0.2415124881749235
characters,: entropy = 2.539746067995496, entropy normalised = 0.23088600618140873
chart: entropy = 1.1841673637986072, entropy normalised = 0.23683347275972144
These,: entropy = 1.3401941986699468, entropy normalised = 0.22336569977832446
over-largely: entropy = 2.393560711378167, entropy normalised = 0.19946339261484725
signs: entropy = 1.0943321524696767, entropy normalised = 0.21886643049393534
placards: entropy = 1.62524829221582, entropy normalised = 0.2031560365269775
street,: entropy = 1.9347694023096618, entropy normalised = 0.27639562890138025
dint: entropy = 1.0107784959479935, entropy normalised = 0.2526946239869984
obvious;: entropy = 1.3409401122978932, entropy normalised = 0.16761751403723665
physical: entropy = 1.525327099892859, entropy normalised = 0.19066588748660737
oversight: entropy = 2.076079518911391, entropy normalised = 0.2306755021012657
moral: entropy = 1.0909861247724333, entropy normalised = 0.21819722495448665
inapprehension: entropy = 3.4892424778698925, entropy normalised = 0.24923160556213517
suffers: entropy = 1.4834222499847232, entropy normalised = 0.2119174642835319
unnoticed: entropy = 2.1878030315590618, entropy normalised = 0.24308922572878464
considerations: entropy = 3.553597014472544, entropy normalised = 0.25382835817661026
obtrusively: entropy = 2.2517115046420324, entropy normalised = 0.2047010458765484
palpably: entropy = 1.3068741835872981, entropy normalised = 0.16335927294841227
self-evident.: entropy = 2.813218799986, entropy normalised = 0.21640144615276924
point,: entropy = 1.3013504977979555, entropy normalised = 0.2168917496329926
appears,: entropy = 1.701668293703574, entropy normalised = 0.21270853671294676
understanding: entropy = 3.075916036349303, entropy normalised = 0.23660892587302332
probable,: entropy = 1.704122611109856, entropy normalised = 0.189346956789984
nose: entropy = 1.1387113862222245, entropy normalised = 0.2846778465555561
world,: entropy = 1.0811507888986076, entropy normalised = 0.18019179814976793
preventing: entropy = 2.33074137185806, entropy normalised = 0.233074137185806
portion: entropy = 1.696072902236673, entropy normalised = 0.24229612889095328
perceiving: entropy = 2.151929646929043, entropy normalised = 0.21519296469290433
reflected: entropy = 2.2872284187994065, entropy normalised = 0.25413649097771185
daring,: entropy = 1.413372090903225, entropy normalised = 0.2019102987004607
dashing,: entropy = 1.6547213088452293, entropy normalised = 0.20684016360565366
discriminating: entropy = 3.1539349639872283, entropy normalised = 0.2252810688562306
D——;: entropy = 0.07645046344217908, entropy normalised = 0.01911261586054477
intended: entropy = 2.199014237081323, entropy normalised = 0.2748767796351654
use: entropy = 0.7517919931151051, entropy normalised = 0.2505973310383684
purpose;: entropy = 1.4727045155787153, entropy normalised = 0.1840880644473394
decisive: entropy = 1.8804030656672002, entropy normalised = 0.23505038320840002
evidence,: entropy = 2.1223283509724955, entropy normalised = 0.23581426121916615
obtained: entropy = 2.0100557664745944, entropy normalised = 0.2512569708093243
dignitary’s: entropy = 2.2205155586439904, entropy normalised = 0.20186505078581732
search—the: entropy = 2.426414147032336, entropy normalised = 0.24264141470323358
became: entropy = 1.3709215972807764, entropy normalised = 0.22848693288012942
resorted: entropy = 2.2053982457579195, entropy normalised = 0.27567478071973994
comprehensive: entropy = 3.040957106388801, entropy normalised = 0.23391977741452316
expedient: entropy = 2.2443206845424224, entropy normalised = 0.24936896494915806
attempting: entropy = 2.4279006857896586, entropy normalised = 0.24279006857896585
all.: entropy = 0.6985889256366283, entropy normalised = 0.17464723140915708
“Full: entropy = 0.5247870985373004, entropy normalised = 0.10495741970746009
ideas,: entropy = 1.430889818742447, entropy normalised = 0.23848163645707451
prepared: entropy = 1.8704443131922228, entropy normalised = 0.23380553914902785
myself: entropy = 1.1586416020558485, entropy normalised = 0.19310693367597476
pair: entropy = 0.865267577529502, entropy normalised = 0.2163168943823755
green: entropy = 1.334897845691228, entropy normalised = 0.2669795691382456
spectacles,: entropy = 2.4633164927443474, entropy normalised = 0.22393786297675886
morning,: entropy = 1.6156962072106238, entropy normalised = 0.20196202590132797
accident,: entropy = 2.0316759003561295, entropy normalised = 0.2257417667062366
Ministerial: entropy = 2.64418417048593, entropy normalised = 0.24038037913508453
hotel.: entropy = 1.4232503216018204, entropy normalised = 0.23720838693363674
home,: entropy = 1.1118623301942594, entropy normalised = 0.22237246603885188
yawning,: entropy = 1.4695337837344231, entropy normalised = 0.1836917229668029
lounging,: entropy = 1.6759169775442497, entropy normalised = 0.18621299750491663
dawdling,: entropy = 1.6597032124166982, entropy normalised = 0.1844114680462998
usual,: entropy = 1.084907948992135, entropy normalised = 0.18081799149868916
pretending: entropy = 2.4483751810045926, entropy normalised = 0.24483751810045926
extremity: entropy = 2.1001227890640735, entropy normalised = 0.23334697656267483
ennui.: entropy = 1.349022720848891, entropy normalised = 0.22483712014148183
energetic: entropy = 2.406163514140767, entropy normalised = 0.26735150157119636
alive—but: entropy = 1.7151818899744256, entropy normalised = 0.19057576555271394
nobody: entropy = 1.167917948602693, entropy normalised = 0.19465299143378215
sees: entropy = 1.2195723676613737, entropy normalised = 0.3048930919153434
him.: entropy = 0.6821332118214333, entropy normalised = 0.17053330295535832
complained: entropy = 2.1705055580230845, entropy normalised = 0.21705055580230845
lamented: entropy = 2.0890079360450735, entropy normalised = 0.2611259920056342
cover: entropy = 1.072705655868104, entropy normalised = 0.2145411311736208
cautiously: entropy = 2.0501243724187543, entropy normalised = 0.20501243724187543
surveyed: entropy = 1.7079316542214291, entropy normalised = 0.21349145677767864
seemingly: entropy = 2.016260407415979, entropy normalised = 0.22402893415733102
intent: entropy = 1.7668238781077137, entropy normalised = 0.2944706463512856
host.: entropy = 1.108007325678044, entropy normalised = 0.2216014651356088
writing-table: entropy = 2.756838330588554, entropy normalised = 0.2120644869683503
near: entropy = 1.1384112009236118, entropy normalised = 0.28460280023090295
sat,: entropy = 0.9275593264732462, entropy normalised = 0.23188983161831156
confusedly,: entropy = 2.1200361005666197, entropy normalised = 0.19273055459696542
miscellaneous: entropy = 3.0555007656941364, entropy normalised = 0.2350385204380105
letters: entropy = 2.012614880837742, entropy normalised = 0.28751641154824886
musical: entropy = 1.3630748945673294, entropy normalised = 0.19472498493818993
instruments: entropy = 2.750600184138143, entropy normalised = 0.2500545621943766
books.: entropy = 0.9528612943649064, entropy normalised = 0.1588102157274844
Here,: entropy = 1.0868227315598227, entropy normalised = 0.21736454631196453
deliberate: entropy = 2.6371483837306977, entropy normalised = 0.26371483837306975
scrutiny,: entropy = 1.7781400348854792, entropy normalised = 0.19757111498727548
saw: entropy = 0.6238929750797423, entropy normalised = 0.20796432502658077
excite: entropy = 1.4594796279788338, entropy normalised = 0.24324660466313897
suspicion.: entropy = 1.9558889805737816, entropy normalised = 0.19558889805737817
“At: entropy = 0.3364171147197475, entropy normalised = 0.11213903823991583
going: entropy = 0.9863199403591336, entropy normalised = 0.1972639880718267
circuit: entropy = 1.463833610272264, entropy normalised = 0.209119087181752
room,: entropy = 1.005957982455338, entropy normalised = 0.2011915964910676
fell: entropy = 0.8671993389570991, entropy normalised = 0.21679983473927478
trumpery: entropy = 1.6224299735633192, entropy normalised = 0.2028037466954149
fillagree: entropy = 2.10172546175002, entropy normalised = 0.23352505130555778
card-rack: entropy = 1.5136227854450244, entropy normalised = 0.1681803094938916
pasteboard,: entropy = 2.445493301372584, entropy normalised = 0.2223175728520531
hung: entropy = 0.7371519942370821, entropy normalised = 0.18428799855927053
dangling: entropy = 1.6215087456364146, entropy normalised = 0.20268859320455182
dirty: entropy = 1.0826616948032148, entropy normalised = 0.21653233896064297
blue: entropy = 0.7799240539323864, entropy normalised = 0.1949810134830966
ribbon,: entropy = 1.2889850317078875, entropy normalised = 0.1841407188154125
brass: entropy = 1.0676061174593487, entropy normalised = 0.21352122349186975
knob: entropy = 0.6484202499652661, entropy normalised = 0.16210506249131654
middle: entropy = 1.3136011724339587, entropy normalised = 0.2189335287389931
mantel-piece.: entropy = 2.8381448931285327, entropy normalised = 0.21831883793296405
rack,: entropy = 0.7810838081965437, entropy normalised = 0.15621676163930873
four: entropy = 0.7723675892475728, entropy normalised = 0.1930918973118932
visiting: entropy = 1.7444775823807326, entropy normalised = 0.21805969779759157
cards: entropy = 1.0646789229345754, entropy normalised = 0.2129357845869151
solitary: entropy = 1.8623225646578654, entropy normalised = 0.23279032058223317
soiled: entropy = 1.501552633481513, entropy normalised = 0.25025877224691884
crumpled.: entropy = 1.5413133122042446, entropy normalised = 0.17125703468936052
torn: entropy = 1.0689766283893636, entropy normalised = 0.2672441570973409
two,: entropy = 0.7918559199411898, entropy normalised = 0.19796397998529744
middle—as: entropy = 1.8548229369747213, entropy normalised = 0.20609143744163572
design,: entropy = 1.5166988949795601, entropy normalised = 0.21667127071136574
tear: entropy = 1.1868368607088813, entropy normalised = 0.2967092151772203
worthless,: entropy = 2.2873683915549368, entropy normalised = 0.22873683915549367
altered,: entropy = 2.0300748822542696, entropy normalised = 0.2537593602817837
stayed,: entropy = 1.5853749317187373, entropy normalised = 0.22648213310267676
second.: entropy = 1.5167780460876976, entropy normalised = 0.21668257801252824
black: entropy = 0.7121444065748328, entropy normalised = 0.14242888131496656
seal,: entropy = 1.17221102527318, entropy normalised = 0.23444220505463603
bearing: entropy = 1.579367008855686, entropy normalised = 0.22562385840795512
cipher: entropy = 1.3297567304578177, entropy normalised = 0.2216261217429696
_very_: entropy = 0.8003738722834493, entropy normalised = 0.13339564538057488
conspicuously,: entropy = 2.575019517802497, entropy normalised = 0.18392996555732122
diminutive: entropy = 2.237492011760729, entropy normalised = 0.2237492011760729
female: entropy = 1.4654238625046767, entropy normalised = 0.24423731041744612
himself.: entropy = 1.6054042497046377, entropy normalised = 0.2006755312130797
carelessly,: entropy = 2.4316961534183976, entropy normalised = 0.22106328667439978
seemed,: entropy = 1.7757779890624794, entropy normalised = 0.25368256986606846
contemptuously,: entropy = 3.068938987277082, entropy normalised = 0.2045959324851388
uppermost: entropy = 1.8993680528070547, entropy normalised = 0.21104089475633941
divisions: entropy = 2.0265008966643285, entropy normalised = 0.2251667662960365
rack.: entropy = 0.7348481023359789, entropy normalised = 0.14696962046719578
“No: entropy = 0.2863555276324148, entropy normalised = 0.09545184254413826
glanced: entropy = 1.5102130950634605, entropy normalised = 0.21574472786620863
concluded: entropy = 1.8641416049793742, entropy normalised = 0.20712684499770825
search.: entropy = 1.543209367190701, entropy normalised = 0.220458481027243
To: entropy = 0.28896071568054105, entropy normalised = 0.14448035784027052
sure,: entropy = 1.0873349445349025, entropy normalised = 0.21746698890698052
appearance,: entropy = 2.5053981948384334, entropy normalised = 0.2277634722580394
radically: entropy = 1.8241187976155453, entropy normalised = 0.20267986640172725
different: entropy = 2.2465666535365694, entropy normalised = 0.24961851705961882
Here: entropy = 0.9822684200332032, entropy normalised = 0.2455671050083008
seal: entropy = 1.0676567137465607, entropy normalised = 0.26691417843664017
black,: entropy = 0.8166987181014522, entropy normalised = 0.1361164530169087
cipher;: entropy = 1.3459948582253487, entropy normalised = 0.19228497974647837
small: entropy = 1.0125806878426016, entropy normalised = 0.20251613756852033
red,: entropy = 0.8918268713838668, entropy normalised = 0.2229567178459667
ducal: entropy = 0.9196243933997104, entropy normalised = 0.18392487867994206
arms: entropy = 0.8787697476263794, entropy normalised = 0.21969243690659485
S——: entropy = 0.06152845766394114, entropy normalised = 0.02050948588798038
family.: entropy = 1.1387541221621695, entropy normalised = 0.16267916030888135
Minister,: entropy = 2.0347585936868966, entropy normalised = 0.22608428818743295
feminine;: entropy = 2.0572844298146498, entropy normalised = 0.22858715886829442
superscription,: entropy = 3.2471782865406027, entropy normalised = 0.21647855243604017
personage,: entropy = 2.3243813014973567, entropy normalised = 0.23243813014973566
markedly: entropy = 1.5158049417761073, entropy normalised = 0.1894756177220134
decided;: entropy = 1.7046633803048672, entropy normalised = 0.2130829225381084
size: entropy = 0.8726624474008042, entropy normalised = 0.21816561185020106
correspondence.: entropy = 3.487787586415956, entropy normalised = 0.2325191724277304
radicalness: entropy = 2.649082121410294, entropy normalised = 0.24082564740093584
differences,: entropy = 2.786623191874458, entropy normalised = 0.2322185993228715
excessive;: entropy = 2.0822480584208645, entropy normalised = 0.20822480584208644
dirt;: entropy = 0.9973681372893239, entropy normalised = 0.1994736274578648
inconsistent: entropy = 3.163580245955872, entropy normalised = 0.26363168716298935
methodical: entropy = 2.3500987472973596, entropy normalised = 0.23500987472973595
suggestive: entropy = 2.1953711169856907, entropy normalised = 0.21953711169856907
delude: entropy = 1.4369734392672568, entropy normalised = 0.23949557321120948
beholder: entropy = 1.9273452494317513, entropy normalised = 0.24091815617896892
worthlessness: entropy = 3.291708879159188, entropy normalised = 0.25320837531993756
document—these: entropy = 3.3562049950595028, entropy normalised = 0.23972892821853592
together: entropy = 2.1945407365076814, entropy normalised = 0.2743175920634602
hyper-obtrusive: entropy = 3.01906611237147, entropy normalised = 0.201271074158098
situation: entropy = 2.315217529546789, entropy normalised = 0.25724639217186546
view: entropy = 0.804710215465079, entropy normalised = 0.20117755386626976
conclusions: entropy = 2.384865998664045, entropy normalised = 0.21680599987854954
previously: entropy = 1.9611437981593691, entropy normalised = 0.1961143798159369
arrived;: entropy = 1.633414841756564, entropy normalised = 0.2041768552195705
strongly: entropy = 1.6920222824851991, entropy normalised = 0.2115027853106499
corroborative: entropy = 2.9961057319177655, entropy normalised = 0.23046967168598195
suspicion,: entropy = 2.002124686434346, entropy normalised = 0.20021246864343462
came: entropy = 0.9154031426875084, entropy normalised = 0.2288507856718771
intention: entropy = 2.5518584389090306, entropy normalised = 0.28353982654544785
suspect.: entropy = 1.5951225423172148, entropy normalised = 0.19939031778965186
protracted: entropy = 2.417623256343656, entropy normalised = 0.2417623256343656
visit: entropy = 1.1270884078726664, entropy normalised = 0.2254176815745333
animated: entropy = 2.066873549411445, entropy normalised = 0.2583591936764306
discussion: entropy = 2.2183122496373486, entropy normalised = 0.22183122496373486
topic: entropy = 1.0709378890371881, entropy normalised = 0.21418757780743763
interest: entropy = 2.3469615755122, entropy normalised = 0.293370196939025
kept: entropy = 0.8183676081502426, entropy normalised = 0.20459190203756064
riveted: entropy = 1.7910948151892108, entropy normalised = 0.25587068788417294
examination,: entropy = 2.788392461304606, entropy normalised = 0.2323660384420505
memory: entropy = 1.2398008538790855, entropy normalised = 0.20663347564651424
arrangement: entropy = 2.8203667566220023, entropy normalised = 0.2563969778747275
rack;: entropy = 0.6927676244374553, entropy normalised = 0.13855352488749106
fell,: entropy = 0.9717536504837185, entropy normalised = 0.1943507300967437
rest: entropy = 1.1498376098285128, entropy normalised = 0.2874594024571282
whatever: entropy = 1.9693040866185578, entropy normalised = 0.24616301082731973
trivial: entropy = 1.5774760887009132, entropy normalised = 0.22535372695727332
entertained.: entropy = 3.2592004783420707, entropy normalised = 0.2716000398618392
edges: entropy = 1.2667127935736646, entropy normalised = 0.25334255871473293
chafed: entropy = 1.3314849217626679, entropy normalised = 0.2219141536271113
necessary.: entropy = 2.281297993767811, entropy normalised = 0.2281297993767811
presented: entropy = 2.4407721903272135, entropy normalised = 0.27119691003635704
broken: entropy = 1.2507235847083256, entropy normalised = 0.20845393078472094
manifested: entropy = 2.5322740573787756, entropy normalised = 0.25322740573787755
stiff: entropy = 1.0658137614908672, entropy normalised = 0.21316275229817344
folded: entropy = 1.3230260752029335, entropy normalised = 0.2205043458671556
pressed: entropy = 1.7382290720341105, entropy normalised = 0.2483184388620158
folder,: entropy = 1.4735998015085432, entropy normalised = 0.21051425735836332
refolded: entropy = 1.9253294099459932, entropy normalised = 0.24066617624324915
reversed: entropy = 2.0666974943986487, entropy normalised = 0.2583371867998311
direction,: entropy = 2.3768124057848414, entropy normalised = 0.23768124057848414
creases: entropy = 1.8608105765009562, entropy normalised = 0.26583008235727945
original: entropy = 1.8306457787990564, entropy normalised = 0.22883072234988205
fold.: entropy = 0.8250607609049189, entropy normalised = 0.16501215218098378
sufficient.: entropy = 2.28897818510561, entropy normalised = 0.20808892591869182
clear: entropy = 1.1949526937441641, entropy normalised = 0.23899053874883283
turned,: entropy = 1.6035325930923112, entropy normalised = 0.22907608472747304
glove,: entropy = 1.0945349782499232, entropy normalised = 0.1824224963749872
inside: entropy = 1.5676112520838117, entropy normalised = 0.2612685420139686
out,: entropy = 0.8239109829878446, entropy normalised = 0.20597774574696115
re-directed,: entropy = 2.7612509545119837, entropy normalised = 0.23010424620933198
re-sealed.: entropy = 2.295448428941074, entropy normalised = 0.22954484289410743
bade: entropy = 0.9159584195686294, entropy normalised = 0.22898960489215736
departure: entropy = 2.218814069215918, entropy normalised = 0.24653489657954644
once,: entropy = 1.1395730378532694, entropy normalised = 0.22791460757065388
gold: entropy = 0.7362997810199552, entropy normalised = 0.1840749452549888
snuff-box: entropy = 1.283561507896525, entropy normalised = 0.1426179453218361
next: entropy = 0.957913871953321, entropy normalised = 0.23947846798833025
morning: entropy = 1.5111418956840044, entropy normalised = 0.21587741366914348
snuff-box,: entropy = 1.3881158194231444, entropy normalised = 0.13881158194231444
eagerly,: entropy = 1.7382172460957646, entropy normalised = 0.21727715576197057
preceding: entropy = 2.0134540976657966, entropy normalised = 0.2237171219628663
day.: entropy = 0.6202902559228379, entropy normalised = 0.15507256398070948
While: entropy = 1.05078057036914, entropy normalised = 0.210156114073828
loud: entropy = 0.7776629005254649, entropy normalised = 0.19441572513136623
report,: entropy = 1.6178959877050354, entropy normalised = 0.2311279982435765
pistol,: entropy = 1.4615846505140822, entropy normalised = 0.20879780721629745
windows: entropy = 1.4283767673718366, entropy normalised = 0.20405382391026236
succeeded: entropy = 2.133917491213705, entropy normalised = 0.23710194346818947
series: entropy = 1.706670365964331, entropy normalised = 0.28444506099405514
fearful: entropy = 1.4643498019389862, entropy normalised = 0.2091928288484266
screams,: entropy = 1.7278890720689164, entropy normalised = 0.21598613400861455
shoutings: entropy = 2.047555192785279, entropy normalised = 0.22750613253169766
terrified: entropy = 2.341942461522331, entropy normalised = 0.26021582905803675
mob.: entropy = 0.5446493203728227, entropy normalised = 0.13616233009320566
casement,: entropy = 2.199443550468841, entropy normalised = 0.24438261671876013
threw: entropy = 1.2551832359398478, entropy normalised = 0.2510366471879696
open,: entropy = 1.1074930481334098, entropy normalised = 0.22149860962668194
